"id","Player","start","end","seasons","G","WS","All.NBA.tot","All NBA-1","All NBA-2","All NBA-3","AS NBA","bs.rk","slam.rk","missed","First","Quarters","Semis","Finals","Champ","closest.series.cnt","games.away.min","closest.lab","simp.lab"
"cummite01","Terry Cummings",1983,2000,18,1183,91.3,2,0,1,1,2,,148,5,4,7,2,0,0,1,2,"1995: Houston Rockets (4) - San Antonio Spurs (2)","1995: Houston Rockets"
"cummivo01","Vonteego Cummings",2000,2002,3,199,2.1,0,0,0,0,0,,,2,1,0,0,0,0,1,1,"2002: Boston Celtics (3) - Philadelphia 76ers (2)","2002: Boston Celtics"
"cunnibi01","Billy Cunningham",1966,1976,9,654,63.1,4,3,1,0,4,49,41,3,0,3,2,0,1,,,,
"cunnida01","Dante Cunningham",2010,2019,10,715,24.7,0,0,0,0,0,,,6,4,0,0,0,0,2,1,"2012: Los Angeles Clippers (4) - Memphis Grizzlies (3) / 2019: Denver Nuggets (4) - San Antonio Spurs (3)","2012: Los Angeles Clippers / 2019: Denver Nuggets"
"cunnidi01","Dick Cunningham",1969,1975,7,358,4.2,0,0,0,0,0,,,4,0,1,1,0,1,,,,
"cunnija01","Jared Cunningham",2013,2016,4,84,0.2,0,0,0,0,0,,,4,0,0,0,0,0,,,,
"cunniwi01","William Cunningham",1998,1999,2,23,-0.1,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"curcira01","Radisav Ćurčić",1993,1993,1,20,0.3,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"curear01","Armand Cure",1947,1947,1,12,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"curetea01","Earl Cureton",1981,1997,12,674,14.5,0,0,0,0,0,,,5,2,1,1,1,2,,,,
"curlebi01","Bill Curley",1995,2001,5,147,1.6,0,0,0,0,0,,,4,1,0,0,0,0,1,1,"1998: Seattle SuperSonics (3) - Minnesota Timberwolves (2)","1998: Seattle SuperSonics"
"currafr01","Fran Curran",1949,1950,2,123,9.1,0,0,0,0,0,,,0,1,0,1,0,0,1,2,"1949: Minneapolis Lakers (2) - Rochester Royals (0)","1949: Minneapolis Lakers"
"curryde01","Dell Curry",1987,2002,16,1083,41.4,0,0,0,0,0,,450,6,7,3,0,0,0,1,1,"2001: Philadelphia 76ers (4) - Toronto Raptors (3)","2001: Philadelphia 76ers"
"curryed01","Eddy Curry",2002,2013,11,527,21.8,0,0,0,0,0,,,11,0,0,0,0,0,,,,
"curryja01","JamesOn Curry",2010,2010,1,1,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"currymi01","Michael Curry",1994,2005,11,667,17.8,0,0,0,0,0,,,5,4,1,1,0,0,1,4,"2003: New Jersey Nets (4) - Detroit Pistons (0)","2003: New Jersey Nets"
"curryse01","Seth Curry",2014,2019,5,192,8.4,0,0,0,0,0,,,4,0,0,1,0,0,1,4,"2019: Golden State Warriors (4) - Portland Trail Blazers (0)","2019: Golden State Warriors"
"curryst01","Stephen Curry",2010,2019,10,694,103.1,6,3,2,1,6,,,3,1,1,0,2,3,,,,
"cvetkra01","Rastko Cvetković",1996,1996,1,14,-0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"dahleed01","Ed Dahler",1952,1952,1,14,0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"dailequ01","Quintin Dailey",1983,1992,10,528,12.5,0,0,0,0,0,,441,9,1,0,0,0,0,1,2,"1985: Milwaukee Bucks (3) - Chicago Bulls (1)","1985: Milwaukee Bucks"
"dalemsa01","Samuel Dalembert",2002,2015,13,886,51.4,0,0,0,0,0,,,8,5,0,0,0,0,1,1,"2014: San Antonio Spurs (4) - Dallas Mavericks (3)","2014: San Antonio Spurs"
"dallmho01","Howie Dallmar",1947,1949,3,146,15.1,1,1,0,0,0,,,0,0,1,0,1,1,,,,
"dampier01","Erick Dampier",1997,2012,16,987,52.6,0,0,0,0,0,,,9,4,2,0,1,0,1,2,"2006: Miami Heat (4) - Dallas Mavericks (2)","2006: Miami Heat"
"dampilo01","Louie Dampier",1977,1979,3,232,6.8,0,0,0,0,0,,,0,1,1,1,0,0,1,1,"1979: Washington Bullets (4) - San Antonio Spurs (3)","1979: Washington Bullets"
"dandrbo01","Bob Dandridge",1970,1982,13,839,80.2,1,0,1,0,4,80,91,5,1,1,2,2,2,,,,
"daniean01","Antonio Daniels",1998,2011,13,872,47.1,0,0,0,0,0,,,3,6,2,1,0,1,,,,
"danieer01","Erik Daniels",2005,2005,1,21,-0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"daniell01","Lloyd Daniels",1993,1998,5,200,3.2,0,0,0,0,0,,,3,1,1,0,0,0,1,2,"1993: Phoenix Suns (4) - San Antonio Spurs (2)","1993: Phoenix Suns"
"daniema01","Marquis Daniels",2004,2013,10,548,16.6,0,0,0,0,0,,,4,2,1,1,2,0,1,1,"2010: Los Angeles Lakers (4) - Boston Celtics (3)","2010: Los Angeles Lakers"
"danieme01","Mel Daniels",1977,1977,1,11,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"danietr01","Troy Daniels",2014,2019,6,292,4.5,0,0,0,0,0,,,3,3,0,0,0,0,1,1,"2016: Miami Heat (4) - Charlotte Hornets (3)","2016: Miami Heat"
"danilsa01","Sasha Danilović",1996,1997,2,75,4.3,0,0,0,0,0,,,1,1,0,0,0,0,1,3,"1996: Chicago Bulls (3) - Miami Heat (0)","1996: Chicago Bulls"
"dantlad01","Adrian Dantley",1977,1991,15,955,134.4,2,0,2,0,6,66,83,8,2,3,1,1,0,1,1,"1988: Los Angeles Lakers (4) - Detroit Pistons (3)","1988: Los Angeles Lakers"
"dantomi01","Mike D'Antoni",1974,1977,4,130,1,0,0,0,0,0,,,3,0,1,0,0,0,1,2,"1975: Chicago Bulls (4) - Kansas City-Omaha Kings (2)","1975: Chicago Bulls"
"darcepe01","Pete Darcey",1953,1953,1,12,-0.2,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"dardeji01","Jimmy Darden",1950,1950,1,26,-0.2,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"dareyi01","Yinka Dare",1995,1998,4,110,-0.7,0,0,0,0,0,,,4,0,0,0,0,0,,,,
"darkje01","Jesse Dark",1975,1975,1,47,0.3,0,0,0,0,0,,,0,1,0,0,0,0,1,1,"1975: Houston Rockets (2) - New York Knicks (1)","1975: Houston Rockets"
"darroji01","Jimmy Darrow",1962,1962,1,5,-0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"datomlu01","Gigi Datome",2014,2015,2,55,0.3,0,0,0,0,0,,,1,1,0,0,0,0,1,4,"2015: Cleveland Cavaliers (4) - Boston Celtics (0)","2015: Cleveland Cavaliers"
"daughbr01","Brad Daugherty",1987,1994,8,548,65.1,1,0,0,1,5,,103,3,3,1,1,0,0,1,2,"1992: Chicago Bulls (4) - Cleveland Cavaliers (2)","1992: Chicago Bulls"
"davidje01","Jermareo Davidson",2008,2009,2,52,0,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"davidko01","Kornél Dávid",1999,2001,3,109,2.4,0,0,0,0,0,,,3,0,0,0,0,0,,,,
"daviebo01","Bob Davies",1949,1955,7,462,49.8,5,4,1,0,4,,133,0,1,2,3,0,1,,,,
"daviebr01","Brandon Davies",2014,2015,2,78,0.3,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"davisan01","Antonio Davis",1994,2006,13,903,59.6,0,0,0,0,1,,408,4,4,1,4,0,0,3,1,"1994: New York Knicks (4) - Indiana Pacers (3) / 1995: Orlando Magic (4) - Indiana Pacers (3) / 1998: Chicago Bulls (4) - Indiana Pacers (3)","1994: New York Knicks / 1995: Orlando Magic / 1998: Chicago Bulls"
"davisan02","Anthony Davis",2013,2019,7,466,71.9,3,3,0,0,7,,,5,1,1,0,0,0,1,3,"2018: Golden State Warriors (4) - New Orleans Pelicans (1)","2018: Golden State Warriors"
"davisau01","Aubrey Davis",1947,1947,1,59,3.9,0,0,0,0,0,,,0,0,1,0,0,0,1,1,"1947: Philadelphia Warriors (2) - St. Louis Bombers (1)","1947: Philadelphia Warriors"
"davisba01","Baron Davis",2000,2012,13,835,63.2,1,0,0,1,2,,199,6,4,3,0,0,0,1,1,"2001: Milwaukee Bucks (4) - Charlotte Hornets (3)","2001: Milwaukee Bucks"
"davisbe01","Ben Davis",1997,2000,4,40,0.2,0,0,0,0,0,,,4,0,0,0,0,0,,,,
"davisbi01","Bill Davis",1947,1947,1,47,0.2,0,0,0,0,0,,,0,0,0,0,1,0,1,3,"1947: Philadelphia Warriors (4) - Chicago Stags (1)","1947: Philadelphia Warriors"
"davisbo01","Bob Davis",1973,1973,1,9,-0.3,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"davisbr01","Brad Davis",1978,1992,15,961,53.4,0,0,0,0,0,,,10,2,2,1,0,0,1,1,"1988: Los Angeles Lakers (4) - Dallas Mavericks (3)","1988: Los Angeles Lakers"
"davisbr02","Brian Davis",1994,1994,1,68,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"davisch01","Charlie Davis",1972,1974,3,144,1.4,0,0,0,0,0,,,3,0,0,0,0,0,,,,
"davisch02","Charles Davis",1982,1990,8,415,5.8,0,0,0,0,0,,,2,1,2,3,0,0,1,1,"1990: Detroit Pistons (4) - Chicago Bulls (3)","1990: Detroit Pistons"
"davisda01","Dale Davis",1992,2007,16,1094,86.7,0,0,0,0,1,,407,2,6,1,6,1,0,1,2,"2000: Los Angeles Lakers (4) - Indiana Pacers (2)","2000: Los Angeles Lakers"
"davisde01","Deyonta Davis",2017,2019,3,107,3.6,0,0,0,0,0,,,2,1,0,0,0,0,1,2,"2017: San Antonio Spurs (4) - Memphis Grizzlies (2)","2017: San Antonio Spurs"
"davisdw01","Dwight Davis",1973,1977,5,340,11.4,0,0,0,0,0,,,4,0,0,1,0,0,1,1,"1976: Phoenix Suns (4) - Golden State Warriors (3)","1976: Phoenix Suns"
"davised01","Ed Davis",2011,2019,9,640,41.3,0,0,0,0,0,,,4,3,1,1,0,0,1,4,"2013: San Antonio Spurs (4) - Memphis Grizzlies (0)","2013: San Antonio Spurs"
"davisem01","Emanual Davis",1997,2003,6,226,2.5,0,0,0,0,0,,,6,0,0,0,0,0,,,,
"davisgl01","Glen Davis",2008,2015,8,514,18.6,0,0,0,0,0,,,1,1,4,0,1,1,,,,
"davisha01","Harry Davis",1979,1980,2,44,0.3,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"davishu01","Hubert Davis",1993,2004,12,685,27.7,0,0,0,0,0,,,8,0,2,1,1,0,1,1,"1994: Houston Rockets (4) - New York Knicks (3)","1994: Houston Rockets"
"davisji01","Jim Davis",1968,1975,8,597,19.1,0,0,0,0,0,,,2,1,3,2,0,0,1,3,"1969: Los Angeles Lakers (4) - Atlanta Hawks (1)","1969: Los Angeles Lakers"
"davisjo01","Johnny Davis",1977,1986,10,750,38.7,0,0,0,0,0,,425,3,4,2,0,0,1,,,,
"davisjo02","Josh Davis",2004,2012,4,67,0.8,0,0,0,0,0,,,3,1,0,0,0,0,1,3,"2005: Detroit Pistons (4) - Philadelphia 76ers (1)","2005: Detroit Pistons"
"davisma01","Mark Davis",1989,1989,1,33,0.7,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"davisma02","Mark Davis",1996,2000,5,230,2.2,0,0,0,0,0,,,5,0,0,0,0,0,,,,
"davisme01","Mel Davis",1974,1977,4,190,0.2,0,0,0,0,0,,,2,1,0,1,0,0,1,3,"1974: Boston Celtics (4) - New York Knicks (1)","1974: Boston Celtics"
"davismi01","Mike Davis",1970,1973,4,204,4.7,0,0,0,0,0,,,4,0,0,0,0,0,,,,
"davismi02","Mickey Davis",1973,1977,5,286,9,0,0,0,0,0,,,3,0,1,0,1,0,1,1,"1974: Boston Celtics (4) - Milwaukee Bucks (3)","1974: Boston Celtics"
"davismi03","Mike Davis",1983,1983,1,8,0.1,0,0,0,0,0,,,0,0,1,0,0,0,1,4,"1983: Philadelphia 76ers (4) - New York Knicks (0)","1983: Philadelphia 76ers"
"davismo01","Monti Davis",1981,1981,1,2,-0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"davispa01","Paul Davis",2007,2010,4,82,0.4,0,0,0,0,0,,,4,0,0,0,0,0,,,,
"davisra01","Ralph Davis",1961,1962,2,150,0.4,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"davisre01","Red Davis",1956,1956,1,3,-0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"davisri01","Ricky Davis",1999,2010,12,736,28.2,0,0,0,0,0,,,10,2,0,0,0,0,1,1,"2005: Indiana Pacers (4) - Boston Celtics (3)","2005: Indiana Pacers"
"davisro01","Ron Davis",1977,1982,3,78,0.1,0,0,0,0,0,,,3,0,0,0,0,0,,,,
"daviste01","Terry Davis",1990,2001,10,480,12.1,0,0,0,0,0,,,10,0,0,0,0,0,,,,
"davisty01","Tyler Davis",2019,2019,1,1,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"daviswa01","Walt Davis",1954,1958,5,325,4.8,0,0,0,0,0,,,2,0,1,0,0,2,,,,
"daviswa03","Walter Davis",1978,1992,15,1033,76.9,2,0,2,0,6,,104,5,4,3,3,0,0,1,1,"1979: Seattle SuperSonics (4) - Phoenix Suns (3)","1979: Seattle SuperSonics"
"dawkian01","Andre Dawkins",2015,2015,1,4,-0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"dawkida01","Darryl Dawkins",1976,1989,14,726,46.4,0,0,0,0,0,,343,4,3,2,2,3,0,3,2,"1977: Portland Trail Blazers (4) - Philadelphia 76ers (2) / 1980: Los Angeles Lakers (4) - Philadelphia 76ers (2) / 1982: Los Angeles Lakers (4) - Philadelphia 76ers (2)","1977: Portland Trail Blazers / 1980: Los Angeles Lakers / 1982: Los Angeles Lakers"
"dawkijo01","Johnny Dawkins",1987,1995,9,541,21.8,0,0,0,0,0,,381,7,1,1,0,0,0,1,3,"1990: Chicago Bulls (4) - Philadelphia 76ers (1)","1990: Chicago Bulls"
"dawkipa01","Paul Dawkins",1980,1980,1,57,-0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"dawsobr01","Branden Dawson",2016,2016,1,6,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"dawsoer01","Eric Dawson",2012,2012,1,4,0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"dawsoto01","Tony Dawson",1991,1995,2,6,0,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"dayeau01","Austin Daye",2010,2015,6,293,4.5,0,0,0,0,0,,,4,0,0,1,0,1,,,,
"dayeda01","Darren Daye",1984,1988,5,328,9.3,0,0,0,0,0,,,1,3,0,0,1,0,1,2,"1987: Los Angeles Lakers (4) - Boston Celtics (2)","1987: Los Angeles Lakers"
"dayto01","Todd Day",1993,2001,8,483,17.5,0,0,0,0,0,,,7,0,1,0,0,0,1,3,"2000: Los Angeles Lakers (4) - Phoenix Suns (1)","2000: Los Angeles Lakers"
"deanegr01","Greg Deane",1980,1980,1,7,-0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"debusda01","Dave DeBusschere",1963,1974,12,875,60.9,1,0,1,0,8,46,76,4,0,2,3,1,2,,,,
"declean01","Andrew DeClercq",1996,2005,10,587,19.3,0,0,0,0,0,,,7,3,0,0,0,0,1,1,"2003: Detroit Pistons (4) - Orlando Magic (3)","2003: Detroit Pistons"
"decolna01","Nando De Colo",2013,2014,2,119,2.3,0,0,0,0,0,,,0,1,0,0,1,0,1,1,"2013: Miami Heat (4) - San Antonio Spurs (3)","2013: Miami Heat"
"dedmode01","Dewayne Dedmon",2014,2019,6,350,17.6,0,0,0,0,0,,,5,0,0,1,0,0,1,4,"2017: Golden State Warriors (4) - San Antonio Spurs (0)","2017: Golden State Warriors"
"deesar01","Archie Dees",1959,1962,4,190,4.8,0,0,0,0,0,,,3,0,1,0,0,0,1,2,"1960: Minneapolis Lakers (2) - Detroit Pistons (0)","1960: Minneapolis Lakers"
"deherte01","Terry Dehere",1994,1999,6,402,7.3,0,0,0,0,0,,,5,1,0,0,0,0,1,3,"1997: Utah Jazz (3) - Los Angeles Clippers (0)","1997: Utah Jazz"
"dehnere01","Red Dehnert",1947,1947,1,10,0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"dejeabr01","Bryce Dejean-Jones",2016,2016,1,14,0.2,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"dekkesa01","Sam Dekker",2016,2019,4,200,5.3,0,0,0,0,0,,,3,0,1,0,0,0,1,2,"2017: San Antonio Spurs (4) - Houston Rockets (2)","2017: San Antonio Spurs"
"delanma01","Malcolm Delaney",2017,2018,2,127,1.1,0,0,0,0,0,,,1,1,0,0,0,0,1,2,"2017: Washington Wizards (4) - Atlanta Hawks (2)","2017: Washington Wizards"
"delebi01","Bison Dele",1992,1999,8,413,22.6,0,0,0,0,0,,,4,2,1,0,0,1,,,,
"delfica01","Carlos Delfino",2005,2013,8,507,22.6,0,0,0,0,0,,,3,3,0,2,0,0,2,2,"2006: Miami Heat (4) - Detroit Pistons (2) / 2007: Cleveland Cavaliers (4) - Detroit Pistons (2)","2006: Miami Heat / 2007: Cleveland Cavaliers"
"delgaan01","Ángel Delgado",2019,2019,1,2,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"delkto01","Tony Delk",1997,2006,10,545,19.6,0,0,0,0,0,,,3,4,1,2,0,0,2,2,"2002: New Jersey Nets (4) - Boston Celtics (2) / 2006: Miami Heat (4) - Detroit Pistons (2)","2002: New Jersey Nets / 2006: Miami Heat"
"dellama01","Matthew Dellavedova",2014,2019,6,377,10,0,0,0,0,0,,,2,2,0,0,1,1,,,,
"delnevi01","Vinny Del Negro",1989,2002,12,771,40.5,0,0,0,0,0,,,5,3,3,1,0,0,1,2,"1995: Houston Rockets (4) - San Antonio Spurs (2)","1995: Houston Rockets"
"delonna01","Nate DeLong",1952,1952,1,17,0.8,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"dembofe01","Fennis Dembo",1989,1989,1,31,-0.1,0,0,0,0,0,,,0,0,0,0,0,1,,,,
"demicla01","Larry Demic",1980,1982,3,206,1.4,0,0,0,0,0,,,2,1,0,0,0,0,1,2,"1981: Chicago Bulls (2) - New York Knicks (0)","1981: Chicago Bulls"
"dempsde01","Dell Demps",1994,1997,3,20,0.2,0,0,0,0,0,,,3,0,0,0,0,0,,,,
"dempsge01","George Dempsey",1955,1959,5,315,10.7,0,0,0,0,0,,,1,0,1,2,0,1,,,,
"denglu01","Luol Deng",2005,2019,15,902,74.1,0,0,0,0,2,,418,8,3,3,1,0,0,1,3,"2011: Miami Heat (4) - Chicago Bulls (1)","2011: Miami Heat"
"dennake01","Kenny Dennard",1982,1984,3,95,1.5,0,0,0,0,0,,,3,0,0,0,0,0,,,,
"dennibl01","Blaine Denning",1953,1953,1,1,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"dentmju01","Justin Dentmon",2012,2013,2,8,-0.1,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"dentora01","Randy Denton",1977,1977,1,45,0.4,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"derliro01","Rod Derline",1975,1976,2,107,0.8,0,0,0,0,0,,,0,0,2,0,0,0,2,2,"1975: Golden State Warriors (4) - Seattle SuperSonics (2) / 1976: Phoenix Suns (4) - Seattle SuperSonics (2)","1975: Golden State Warriors / 1976: Phoenix Suns"
"derozde01","DeMar DeRozan",2010,2019,10,752,60.3,2,0,1,1,4,,,4,3,2,1,0,0,1,2,"2016: Cleveland Cavaliers (4) - Toronto Raptors (2)","2016: Cleveland Cavaliers"
"derrima01","Marcus Derrickson",2019,2019,1,11,0.2,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"deutsda01","Dave Deutsch",1967,1967,1,19,-0.5,0,0,0,0,0,,,0,0,1,0,0,0,1,2,"1967: Boston Celtics (3) - New York Knicks (1)","1967: Boston Celtics"
"devlico01","Corky Devlin",1956,1958,3,210,3.8,0,0,0,0,0,,,1,0,1,0,1,0,1,3,"1956: Philadelphia Warriors (4) - Fort Wayne Pistons (1)","1956: Philadelphia Warriors"
"dezonha01","Hank DeZonie",1951,1951,1,5,-0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"dialde01","Derrick Dial",2000,2004,4,82,0.7,0,0,0,0,0,,,3,1,0,0,0,0,1,2,"2000: Phoenix Suns (3) - San Antonio Spurs (1)","2000: Phoenix Suns"
"diallch01","Cheick Diallo",2017,2019,3,133,5,0,0,0,0,0,,,2,0,1,0,0,0,1,3,"2018: Golden State Warriors (4) - New Orleans Pelicans (1)","2018: Golden State Warriors"
"diallha01","Hamidou Diallo",2019,2019,1,51,0.8,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"diawaya01","Yakhouba Diawara",2007,2010,4,187,1.6,0,0,0,0,0,,,1,3,0,0,0,0,1,1,"2009: Atlanta Hawks (4) - Miami Heat (3)","2009: Atlanta Hawks"
"diawbo01","Boris Diaw",2004,2017,14,1064,51.5,0,0,0,0,0,,,4,3,3,2,1,1,,,,
"diazgu01","Guillermo Díaz",2008,2008,1,6,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"dickada01","Dan Dickau",2003,2008,6,300,5.8,0,0,0,0,0,,,6,0,0,0,0,0,,,,
"dickede01","Derrek Dickey",1974,1978,5,321,11.2,0,0,0,0,0,,,3,0,0,1,0,1,,,,
"dickedi01","Dick Dickey",1952,1952,1,45,0.3,0,0,0,0,0,,,0,0,1,0,0,0,1,1,"1952: New York Knicks (2) - Boston Celtics (1)","1952: New York Knicks"
"dickehe01","Henry Dickerson",1976,1977,2,23,-0.2,0,0,0,0,0,,,1,0,1,0,0,0,1,2,"1976: Golden State Warriors (4) - Detroit Pistons (2)","1976: Golden State Warriors"
"dickeka01","Kaniel Dickens",2004,2008,3,19,0,0,0,0,0,0,,,3,0,0,0,0,0,,,,
"dickemi01","Michael Dickerson",1999,2003,5,212,9.5,0,0,0,0,0,,,4,1,0,0,0,0,1,2,"1999: Los Angeles Lakers (3) - Houston Rockets (1)","1999: Los Angeles Lakers"
"dienetr01","Travis Diener",2006,2010,5,179,5.7,0,0,0,0,0,,,4,1,0,0,0,0,1,2,"2010: Phoenix Suns (4) - Portland Trail Blazers (2)","2010: Phoenix Suns"
"dienggo01","Gorgui Dieng",2014,2019,6,452,24.4,0,0,0,0,0,,,5,1,0,0,0,0,1,3,"2018: Houston Rockets (4) - Minnesota Timberwolves (1)","2018: Houston Rockets"
"dierkco01","Connie Dierking",1959,1971,10,706,13.2,0,0,0,0,0,,,5,0,4,1,0,0,1,1,"1959: Boston Celtics (4) - Syracuse Nationals (3)","1959: Boston Celtics"
"dietrco01","Coby Dietrick",1977,1983,7,480,15.6,0,0,0,0,0,,,3,1,2,1,0,0,1,1,"1979: Washington Bullets (4) - San Antonio Spurs (3)","1979: Washington Bullets"
"digreer01","Ernie DiGregorio",1974,1978,5,312,2.6,0,0,0,0,0,,424,3,0,2,0,0,0,2,2,"1974: Boston Celtics (4) - Buffalo Braves (2) / 1976: Boston Celtics (4) - Buffalo Braves (2)","1974: Boston Celtics / 1976: Boston Celtics"
"dillami01","Mickey Dillard",1982,1982,1,33,-0.2,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"dillebo01","Bob Dille",1947,1947,1,57,-0.9,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"dilloho01","Hook Dillon",1950,1950,1,22,-0.4,0,0,0,0,0,,,0,1,0,0,0,0,1,2,"1950: New York Knicks (2) - Washington Capitols (0)","1950: New York Knicks"
"dinkiby01","Byron Dinkins",1990,1991,2,45,0.3,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"dinkija01","Jackie Dinkins",1972,1972,1,18,0.1,0,0,0,0,0,,,0,0,1,0,0,0,1,4,"1972: Los Angeles Lakers (4) - Chicago Bulls (0)","1972: Los Angeles Lakers"
"dinwibi01","Bill Dinwiddie",1968,1972,4,220,-2.2,0,0,0,0,0,,,4,0,0,0,0,0,,,,
"dinwisp01","Spencer Dinwiddie",2015,2019,5,253,13.5,0,0,0,0,0,,,3,2,0,0,0,0,1,3,"2019: Philadelphia 76ers (4) - Brooklyn Nets (1)","2019: Philadelphia 76ers"
"dioguik01","Ike Diogu",2006,2012,6,225,6.5,0,0,0,0,0,,,6,0,0,0,0,0,,,,
"diopde01","DeSagana Diop",2002,2013,12,601,12.8,0,0,0,0,0,,,10,1,0,0,1,0,1,2,"2006: Miami Heat (4) - Dallas Mavericks (2)","2006: Miami Heat"
"dischte01","Terry Dischinger",1963,1973,9,652,56.4,0,0,0,0,3,,249,8,0,1,0,0,0,1,2,"1968: Boston Celtics (4) - Detroit Pistons (2)","1968: Boston Celtics"
"diutefr01","Fred Diute",1955,1955,1,7,-0.3,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"divacvl01","Vlade Divac",1990,2005,16,1134,96.3,0,0,0,0,1,,277,2,6,6,1,1,0,1,3,"1991: Chicago Bulls (4) - Los Angeles Lakers (1)","1991: Chicago Bulls"
"divindo01","Donte DiVincenzo",2019,2019,1,27,0.6,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"dixonju01","Juan Dixon",2003,2009,7,436,6.3,0,0,0,0,0,,,4,1,1,1,0,0,1,2,"2008: Boston Celtics (4) - Detroit Pistons (2)","2008: Boston Celtics"
"djordal01","Aleksandar Đorđević",1997,1997,1,8,0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"doddea01","Earl Dodd",1950,1950,1,9,-0.3,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"doleami01","Michael Doleac",1999,2008,10,587,12.7,0,0,0,0,0,,,4,4,0,1,0,1,,,,
"dolhojo01","Joe Dolhon",1950,1951,2,77,3.1,0,0,0,0,0,,,2,0,0,0,0,0,,,,
"dollbo01","Bob Doll",1947,1950,4,196,10.2,0,0,0,0,0,,,2,0,1,1,0,0,1,1,"1948: Philadelphia Warriors (4) - St. Louis Bombers (3)","1948: Philadelphia Warriors"
"donalja01","James Donaldson",1981,1995,14,957,62.1,0,0,0,0,1,,,5,5,3,1,0,0,1,1,"1988: Los Angeles Lakers (4) - Dallas Mavericks (3)","1988: Los Angeles Lakers"
"doncilu01","Luka Dončić",2019,2019,1,72,4.9,0,0,0,0,1,,,1,0,0,0,0,0,,,,
"donhabo01","Bob Donham",1951,1954,4,273,17.9,0,0,0,0,0,,,0,0,2,2,0,0,2,2,"1953: New York Knicks (3) - Boston Celtics (1) / 1954: Syracuse Nationals (2) - Boston Celtics (0)","1953: New York Knicks / 1954: Syracuse Nationals"
"donovbi01","Billy Donovan",1988,1988,1,44,-0.1,0,0,0,0,0,,,1,0,0,0,0,0,,,,
"donovha01","Harry Donovan",1950,1950,1,45,1,0,0,0,0,0,,,0,0,1,0,0,0,1,1,"1950: Syracuse Nationals (2) - New York Knicks (1)","1950: Syracuse Nationals"
"doolike01","Keyon Dooling",2001,2013,13,728,18.5,0,0,0,0,0,,,8,1,1,3,0,0,2,1,"2005: Detroit Pistons (4) - Miami Heat (3) / 2012: Miami Heat (4) - Boston Celtics (3)","2005: Detroit Pistons / 2012: Miami Heat"
"dorseja01","Jacky Dorsey",1978,1981,3,60,0.3,0,0,0,0,0,,,2,1,0,0,0,0,1,2,"1979: Atlanta Hawks (2) - Houston Rockets (0)","1979: Atlanta Hawks"
"dorsejo01","Joey Dorsey",2009,2015,4,130,2.8,0,0,0,0,0,,,3,0,0,1,0,0,1,3,"2015: Golden State Warriors (4) - Houston Rockets (1)","2015: Golden State Warriors"
"dorsety01","Tyler Dorsey",2018,2019,2,104,1,0,0,0,0,0,,,2,0,0,0,0,0,,,,
