"confed","tourn","year","country","number","pos","player","bcountry","is_birth"
"afc","asian cup",2023,"MAS","9","FW","Darren Lok","ENG",FALSE
"afc","asian cup",2023,"MAS","10","MF","Endrick","BRA",FALSE
"afc","asian cup",2023,"MAS","11","FW","Safawi Rasid","MAS",TRUE
"afc","asian cup",2023,"MAS","12","FW","Arif Aiman Hanapi","MAS",TRUE
"afc","asian cup",2023,"MAS","13","FW","Mohamadou Sumareh","GAM",FALSE
"afc","asian cup",2023,"MAS","14","MF","Syamer Kutty Abba","MAS",TRUE
"afc","asian cup",2023,"MAS","15","DF","Junior Eldstål","MAS",TRUE
"afc","asian cup",2023,"MAS","16","GK","Syihan Hazmi","MAS",TRUE
"afc","asian cup",2023,"MAS","17","FW","Paulo Josué","BRA",FALSE
"afc","asian cup",2023,"MAS","18","MF","Brendan Gan","AUS",FALSE
"afc","asian cup",2023,"MAS","19","FW","Akhyar Rashid","MAS",TRUE
"afc","asian cup",2023,"MAS","20","MF","Afiq Fazail","MAS",TRUE
"afc","asian cup",2023,"MAS","21","DF","Dion Cools","MAS",TRUE
"afc","asian cup",2023,"MAS","22","DF","La'Vere Corbin-Ong","ENG",FALSE
"afc","asian cup",2023,"MAS","23","GK","Sikh Izhan","MAS",TRUE
"afc","asian cup",2023,"MAS","24","MF","Natxo Insa","ESP",FALSE
"afc","asian cup",2023,"MAS","25","DF","Khuzaimi Piee","MAS",TRUE
"afc","asian cup",2023,"MAS","26","FW","Romel Morales","COL",FALSE
"afc","asian cup",2023,"JOR","1","GK","Yazid Abu Layla","JOR",TRUE
"afc","asian cup",2023,"JOR","2","DF","Mohammad Abu Hasheesh","IRQ",FALSE
"afc","asian cup",2023,"JOR","3","DF","Abdallah Nasib","JOR",TRUE
"afc","asian cup",2023,"JOR","4","DF","Bara' Marei","KSA",FALSE
"afc","asian cup",2023,"JOR","5","DF","Yazan Al-Arab","JOR",TRUE
"afc","asian cup",2023,"JOR","6","MF","Mohannad Abu Taha","JOR",TRUE
"afc","asian cup",2023,"JOR","7","MF","Mohammad Abu Zrayq","JOR",TRUE
"afc","asian cup",2023,"JOR","8","MF","Noor Al-Rawabdeh","JOR",TRUE
"afc","asian cup",2023,"JOR","9","FW","Ali Olwan","JOR",TRUE
"afc","asian cup",2023,"JOR","10","MF","Musa Al-Taamari","JOR",TRUE
"afc","asian cup",2023,"JOR","11","FW","Yazan Al-Naimat","JOR",TRUE
"afc","asian cup",2023,"JOR","12","GK","Abdallah Al-Fakhouri","JOR",TRUE
"afc","asian cup",2023,"JOR","13","MF","Mahmoud Al-Mardi","JOR",TRUE
"afc","asian cup",2023,"JOR","14","MF","Rajaei Ayed","JOR",TRUE
"afc","asian cup",2023,"JOR","15","MF","Ibrahim Sadeh","JOR",TRUE
"afc","asian cup",2023,"JOR","16","DF","Feras Shelbaieh","JOR",TRUE
"afc","asian cup",2023,"JOR","17","DF","Salem Al-Ajalin","JOR",TRUE
"afc","asian cup",2023,"JOR","18","MF","Saleh Rateb","JOR",TRUE
"afc","asian cup",2023,"JOR","19","DF","Anas Bani Yaseen","JOR",TRUE
"afc","asian cup",2023,"JOR","20","FW","Hamza Al-Dardour","JOR",TRUE
"afc","asian cup",2023,"JOR","21","MF","Nizar Al-Rashdan","JOR",TRUE
"afc","asian cup",2023,"JOR","22","GK","Ahmad Al-Juaidi","JOR",TRUE
"afc","asian cup",2023,"JOR","23","DF","Ihsan Haddad","JOR",TRUE
"afc","asian cup",2023,"JOR","24","MF","Yousef Abu Jalboush","JOR",TRUE
"afc","asian cup",2023,"JOR","25","MF","Anas Al-Awadat","JOR",TRUE
"afc","asian cup",2023,"JOR","26","MF","Fadi Awad","JOR",TRUE
"afc","asian cup",2023,"BHR","1","GK","Abdulkarim Fardan","BHR",TRUE
"afc","asian cup",2023,"BHR","2","DF","Amine Benadi","MAR",FALSE
"afc","asian cup",2023,"BHR","3","DF","Waleed Al Hayam","BHR",TRUE
"afc","asian cup",2023,"BHR","4","DF","Sayed Baqer","BHR",TRUE
"afc","asian cup",2023,"BHR","5","MF","Mohamed Abdulwahab","BHR",TRUE
"afc","asian cup",2023,"BHR","6","MF","Mohamed Al-Hardan","BHR",TRUE
"afc","asian cup",2023,"BHR","7","MF","Ali Madan","BHR",TRUE
"afc","asian cup",2023,"BHR","8","MF","Mohamed Marhoon","BHR",TRUE
"afc","asian cup",2023,"BHR","9","FW","Abdulla Yusuf Helal","BHR",TRUE
"afc","asian cup",2023,"BHR","10","MF","Kamil Al-Aswad","BHR",TRUE
"afc","asian cup",2023,"BHR","11","MF","Ebrahim Al-Khattal","BHR",TRUE
"afc","asian cup",2023,"BHR","12","MF","Ali Hassan Isa","BHR",TRUE
"afc","asian cup",2023,"BHR","13","MF","Moses Atede","NGA",FALSE
"afc","asian cup",2023,"BHR","14","FW","Abdullah Al-Hashsash","BHR",TRUE
"afc","asian cup",2023,"BHR","15","MF","Jasim Al-Shaikh","BHR",TRUE
"afc","asian cup",2023,"BHR","16","MF","Mohammed Abdul Qayoom","BHR",TRUE
"afc","asian cup",2023,"BHR","17","DF","Salem Hussain","BHR",TRUE
"afc","asian cup",2023,"BHR","18","DF","Mohamed Adel","BHR",TRUE
"afc","asian cup",2023,"BHR","19","DF","Hazza Ali","BHR",TRUE
"afc","asian cup",2023,"BHR","20","FW","Mahdi Al-Humaidan","BHR",TRUE
"afc","asian cup",2023,"BHR","21","GK","Sayed Mohammed Jaffer","BHR",TRUE
"afc","asian cup",2023,"BHR","22","GK","Ebrahim Lutfalla","BHR",TRUE
"afc","asian cup",2023,"BHR","23","DF","Abdullah Al-Khalasi","BHR",TRUE
"afc","asian cup",2023,"BHR","24","MF","Jasim Khelaif","BHR",TRUE
"afc","asian cup",2023,"BHR","25","MF","Ibrahim Al-Wali","CHA",FALSE
"afc","asian cup",2023,"BHR","26","DF","Hussain Al-Eker","BHR",TRUE
"afc","asian cup",2023,"KSA","1","GK","Mohammed Al-Rubaie","KSA",TRUE
"afc","asian cup",2023,"KSA","2","DF","Fawaz Al-Sqoor","KSA",TRUE
"afc","asian cup",2023,"KSA","3","DF","Awn Al-Saluli","KSA",TRUE
"afc","asian cup",2023,"KSA","4","DF","Ali Lajami","KSA",TRUE
"afc","asian cup",2023,"KSA","5","DF","Ali Al-Bulaihi","KSA",TRUE
"afc","asian cup",2023,"KSA","6","MF","Eid Al-Muwallad","KSA",TRUE
"afc","asian cup",2023,"KSA","7","MF","Mukhtar Ali","KSA",TRUE
"afc","asian cup",2023,"KSA","8","MF","Abdulellah Al-Malki","KSA",TRUE
"afc","asian cup",2023,"KSA","9","FW","Firas Al-Buraikan","KSA",TRUE
"afc","asian cup",2023,"KSA","10","MF","Salem Al-Dawsari","KSA",TRUE
"afc","asian cup",2023,"KSA","11","FW","Saleh Al-Shehri","KSA",TRUE
"afc","asian cup",2023,"KSA","12","DF","Saud Abdulhamid","KSA",TRUE
"afc","asian cup",2023,"KSA","13","DF","Hassan Kadesh","KSA",TRUE
"afc","asian cup",2023,"KSA","14","FW","Talal Haji","KSA",TRUE
"afc","asian cup",2023,"KSA","15","MF","Abdullah Al-Khaibari","KSA",TRUE
"afc","asian cup",2023,"KSA","16","MF","Sami Al-Najei","KSA",TRUE
"afc","asian cup",2023,"KSA","17","DF","Hassan Al-Tambakti","KSA",TRUE
"afc","asian cup",2023,"KSA","18","MF","Abdulrahman Ghareeb","KSA",TRUE
"afc","asian cup",2023,"KSA","19","DF","Rayane Hamidou","KSA",TRUE
"afc","asian cup",2023,"KSA","20","FW","Abdullah Radif","KSA",TRUE
"afc","asian cup",2023,"KSA","21","GK","Raghed Al-Najjar","KSA",TRUE
"afc","asian cup",2023,"KSA","22","GK","Ahmed Al-Kassar","KSA",TRUE
"afc","asian cup",2023,"KSA","23","MF","Mohamed Kanno","KSA",TRUE
"afc","asian cup",2023,"KSA","24","MF","Nasser Al-Dawsari","KSA",TRUE
"afc","asian cup",2023,"KSA","25","DF","Mohammed Al-Breik","KSA",TRUE
"afc","asian cup",2023,"KSA","26","MF","Faisal Al-Ghamdi","KSA",TRUE
"afc","asian cup",2023,"THA","1","GK","Siwarak Tedsungnoen","THA",TRUE
"afc","asian cup",2023,"THA","2","DF","Santiphap Channgom","THA",TRUE
"afc","asian cup",2023,"THA","3","DF","Theerathon Bunmathan","THA",TRUE
"afc","asian cup",2023,"THA","4","DF","Elias Dolah","SWE",FALSE
"afc","asian cup",2023,"THA","5","MF","Kritsada Kaman","THA",TRUE
"afc","asian cup",2023,"THA","6","MF","Sarach Yooyen","THA",TRUE
"afc","asian cup",2023,"THA","7","MF","Supachok Sarachat","THA",TRUE
"afc","asian cup",2023,"THA","8","MF","Picha Autra","THA",TRUE
"afc","asian cup",2023,"THA","9","FW","Supachai Chaided","THA",TRUE
"afc","asian cup",2023,"THA","10","FW","Suphanat Mueanta","THA",TRUE
"afc","asian cup",2023,"THA","11","MF","Bordin Phala","THA",TRUE
"afc","asian cup",2023,"THA","12","DF","Nicholas Mickelson","NOR",FALSE
"afc","asian cup",2023,"THA","13","MF","Jaroensak Wonggorn","THA",TRUE
"afc","asian cup",2023,"THA","14","MF","Rungrath Poomchantuek","THA",TRUE
"afc","asian cup",2023,"THA","15","FW","Teerasak Poeiphimai","THA",TRUE
"afc","asian cup",2023,"THA","16","DF","Jakkapan Praisuwan","THA",TRUE
"afc","asian cup",2023,"THA","17","DF","Pansa Hemviboon","THA",TRUE
"afc","asian cup",2023,"THA","18","MF","Weerathep Pomphan","THA",TRUE
"afc","asian cup",2023,"THA","19","MF","Pathompol Charoenrattanapirom","THA",TRUE
"afc","asian cup",2023,"THA","20","GK","Saranon Anuin","THA",TRUE
"afc","asian cup",2023,"THA","21","DF","Suphanan Bureerat","THA",TRUE
"afc","asian cup",2023,"THA","22","MF","Channarong Promsrikaew","THA",TRUE
"afc","asian cup",2023,"THA","23","GK","Patiwat Khammai","THA",TRUE
"afc","asian cup",2023,"THA","24","MF","Worachit Kanitsribampen","THA",TRUE
"afc","asian cup",2023,"THA","25","MF","Peeradon Chamratsamee","THA",TRUE
"afc","asian cup",2023,"THA","26","DF","Suphan Thongsong","THA",TRUE
"afc","asian cup",2023,"KGZ","1","GK","Erzhan Tokotayev","KGZ",TRUE
"afc","asian cup",2023,"KGZ","2","DF","Khristiyan Brauzman","KGZ",TRUE
"afc","asian cup",2023,"KGZ","3","DF","Tamirlan Kozubayev","KGZ",TRUE
"afc","asian cup",2023,"KGZ","4","MF","Adil Kadyrzhanov","RUS",FALSE
"afc","asian cup",2023,"KGZ","5","DF","Ayzar Akmatov","KGZ",TRUE
"afc","asian cup",2023,"KGZ","6","DF","Amantur Shamurzayev","KGZ",TRUE
"afc","asian cup",2023,"KGZ","7","FW","Joel Kojo","GHA",FALSE
"afc","asian cup",2023,"KGZ","8","MF","Azim Azarov","KGZ",TRUE
"afc","asian cup",2023,"KGZ","9","FW","Ernist Batyrkanov","KGZ",TRUE
"afc","asian cup",2023,"KGZ","10","MF","Gulzhigit Alykulov","KGZ",TRUE
"afc","asian cup",2023,"KGZ","11","DF","Bekzhan Sagynbayev","KGZ",TRUE
"afc","asian cup",2023,"KGZ","12","MF","Odilzhon Abdurakhmanov","KGZ",TRUE
"afc","asian cup",2023,"KGZ","13","GK","Sultan Chomoev","KGZ",TRUE
"afc","asian cup",2023,"KGZ","14","DF","Aleksandr Mishchenko","KGZ",TRUE
"afc","asian cup",2023,"KGZ","15","MF","Kai Merk","GER",FALSE
"afc","asian cup",2023,"KGZ","16","GK","Marsel Islamkulov","KGZ",TRUE
"afc","asian cup",2023,"KGZ","17","DF","Suyuntbek Mamyraliyev","KGZ",TRUE
"afc","asian cup",2023,"KGZ","18","DF","Kayrat Zhyrgalbek uulu","KGZ",TRUE
"afc","asian cup",2023,"KGZ","19","MF","Beknaz Almazbekov","KGZ",TRUE
"afc","asian cup",2023,"KGZ","20","DF","Bakhtiyar Duyshobekov","KGZ",TRUE
"afc","asian cup",2023,"KGZ","21","MF","Farkhat Musabekov","KGZ",TRUE
"afc","asian cup",2023,"KGZ","22","MF","Alimardon Shukurov","KGZ",TRUE
"afc","asian cup",2023,"KGZ","23","MF","Nurdoolot Stalbekov","KGZ",TRUE
"afc","asian cup",2023,"KGZ","24","MF","Kimi Merk","GER",FALSE
"afc","asian cup",2023,"KGZ","25","FW","Dastanbek Toktosunov","KGZ",TRUE
"afc","asian cup",2023,"KGZ","26","MF","Atay Dzhumashev","KGZ",TRUE
"afc","asian cup",2023,"OMA","1","GK","Ibrahim Al-Mukhaini","OMA",TRUE
"afc","asian cup",2023,"OMA","2","DF","Ghanim Al-Habashi","OMA",TRUE
"afc","asian cup",2023,"OMA","3","DF","Fahmi Durbin","OMA",TRUE
"afc","asian cup",2023,"OMA","4","MF","Arshad Al-Alawi","OMA",TRUE
"afc","asian cup",2023,"OMA","5","DF","Juma Al-Habsi","OMA",TRUE
"afc","asian cup",2023,"OMA","6","DF","Ahmed Al-Khamisi","OMA",TRUE
"afc","asian cup",2023,"OMA","7","FW","Issam Al-Sabhi","OMA",TRUE
"afc","asian cup",2023,"OMA","8","FW","Zahir Al-Aghbari","OMA",TRUE
"afc","asian cup",2023,"OMA","9","MF","Omar Al-Malki","OMA",TRUE
"afc","asian cup",2023,"OMA","10","MF","Jameel Al-Yahmadi","OMA",TRUE
"afc","asian cup",2023,"OMA","11","FW","Muhsen Al-Ghassani","OMA",TRUE
"afc","asian cup",2023,"OMA","12","MF","Abdullah Fawaz","OMA",TRUE
"afc","asian cup",2023,"OMA","13","MF","Mataz Saleh","OMA",TRUE
"afc","asian cup",2023,"OMA","14","DF","Ahmed Al-Kaabi","UAE",FALSE
"afc","asian cup",2023,"OMA","15","MF","Musab Al-Mamari","OMA",TRUE
"afc","asian cup",2023,"OMA","16","DF","Khalid Al-Braiki","OMA",TRUE
"afc","asian cup",2023,"OMA","17","DF","Ali Al-Busaidi","OMA",TRUE
"afc","asian cup",2023,"OMA","18","GK","Faiz Al-Rushaidi","OMA",TRUE
"afc","asian cup",2023,"OMA","19","DF","Mahmood Al-Mushaifri","OMA",TRUE
"afc","asian cup",2023,"OMA","20","MF","Salaah Al-Yahyaei","OMA",TRUE
"afc","asian cup",2023,"OMA","21","DF","Abdulaziz Al-Gheilani","OMA",TRUE
"afc","asian cup",2023,"OMA","22","GK","Ahmed Al-Rawahi","OMA",TRUE
"afc","asian cup",2023,"OMA","23","MF","Harib Al-Saadi","OMA",TRUE
"afc","asian cup",2023,"OMA","24","MF","Tamim Al-Balushi","OMA",TRUE
"afc","asian cup",2023,"OMA","25","FW","Abdullah Al-Mushaifri","OMA",TRUE
"afc","asian cup",2023,"OMA","26","FW","Abdulrahman Al-Mushaifri","OMA",TRUE
"caf","cup of nations",2000,"CMR","1","GK","Alioum Boukar","CMR",TRUE
"caf","cup of nations",2000,"CMR","2","DF","Timotée Atouba","CMR",TRUE
"caf","cup of nations",2000,"CMR","3","DF","Pierre Womé","CMR",TRUE
"caf","cup of nations",2000,"CMR","4","DF","Rigobert Song","CMR",TRUE
"caf","cup of nations",2000,"CMR","5","DF","Raymond Kalla","CMR",TRUE
"caf","cup of nations",2000,"CMR","6","DF","Pierre Njanka","CMR",TRUE
"caf","cup of nations",2000,"CMR","7","FW","Bernard Tchoutang","CMR",TRUE
"caf","cup of nations",2000,"CMR","8","DF","Geremi","CMR",TRUE
"caf","cup of nations",2000,"CMR","9","FW","Samuel Eto'o","CMR",TRUE
"caf","cup of nations",2000,"CMR","10","FW","Patrick M'Boma","CMR",TRUE
"caf","cup of nations",2000,"CMR","11","MF","Pius N'Diefi","CMR",TRUE
"caf","cup of nations",2000,"CMR","12","DF","Lauren","CMR",TRUE
"caf","cup of nations",2000,"CMR","13","DF","Lucien Mettomo","CMR",TRUE
"caf","cup of nations",2000,"CMR","14","DF","Michel Pensée Billong","CMR",TRUE
"caf","cup of nations",2000,"CMR","15","MF","Joseph N'Do","CMR",TRUE
"caf","cup of nations",2000,"CMR","16","GK","Daniel Bekono","CMR",TRUE
"caf","cup of nations",2000,"CMR","17","MF","Marc-Vivien Foé","CMR",TRUE
"caf","cup of nations",2000,"CMR","18","DF","Innocent Hamga","CMR",TRUE
"caf","cup of nations",2000,"CMR","19","MF","Marcel Mahouvé","CMR",TRUE
"caf","cup of nations",2000,"CMR","20","MF","Salomon Olembé","CMR",TRUE
"caf","cup of nations",2000,"CMR","21","FW","Joseph-Désiré Job","FRA",FALSE
"caf","cup of nations",2000,"CMR","22","GK","Souleymanou Hamidou","CMR",TRUE
"caf","cup of nations",2000,"GHA","1","GK","Richard Kingson","GHA",TRUE
"caf","cup of nations",2000,"GHA","2","DF","Eben Dugbatey","GHA",TRUE
"caf","cup of nations",2000,"GHA","3","MF","Emmanuel Kuffour","GHA",TRUE
"caf","cup of nations",2000,"GHA","4","DF","Samuel Kuffour","GHA",TRUE
"caf","cup of nations",2000,"GHA","5","MF","Stephen Baidoo","GHA",TRUE
"caf","cup of nations",2000,"GHA","6","DF","Mohammed Gargo","GHA",TRUE
"caf","cup of nations",2000,"GHA","7","FW","Yaw Preko","GHA",TRUE
"caf","cup of nations",2000,"GHA","8","MF","Mark Edusei","GHA",TRUE
"caf","cup of nations",2000,"GHA","9","FW","Kwame Ayew","GHA",TRUE
"caf","cup of nations",2000,"GHA","10","MF","Charles Akonnor","GHA",TRUE
"caf","cup of nations",2000,"GHA","11","FW","Augustine Ahinful","GHA",TRUE
"caf","cup of nations",2000,"GHA","12","GK","Constance Mantey",,
"caf","cup of nations",2000,"GHA","13","DF","Jacob Nettey",,
"caf","cup of nations",2000,"GHA","14","DF","Christian Gyan","GHA",TRUE
"caf","cup of nations",2000,"GHA","15","MF","Samuel Johnson","GHA",TRUE
"caf","cup of nations",2000,"GHA","16","MF","Stephen Appiah","GHA",TRUE
"caf","cup of nations",2000,"GHA","17","FW","Peter Ofori-Quaye","GHA",TRUE
"caf","cup of nations",2000,"GHA","18","FW","Ohene Kennedy","GHA",TRUE
"caf","cup of nations",2000,"GHA","19","MF","Daniel Addo","GHA",TRUE
"caf","cup of nations",2000,"GHA","20","MF","Otto Addo","GER",FALSE
"caf","cup of nations",2000,"GHA","21","MF","Alex Nyarko","GHA",TRUE
"caf","cup of nations",2000,"GHA","22","GK","Sammy Adjei","GHA",TRUE
"caf","cup of nations",2000,"CIV","1","GK","Alain Gouaméné","CIV",TRUE
"caf","cup of nations",2000,"CIV","2","MF","Lassina Dao","CIV",TRUE
"caf","cup of nations",2000,"CIV","3","DF","Patrice Zere","CIV",TRUE
"caf","cup of nations",2000,"CIV","4","MF","Lassina Diabaté","CIV",TRUE
"caf","cup of nations",2000,"CIV","5","DF","Ghislain Akassou","CIV",TRUE
"caf","cup of nations",2000,"CIV","6","DF","Olivier Tébily","CIV",TRUE
"caf","cup of nations",2000,"CIV","7","MF","Ibrahima Koné","CIV",TRUE
"caf","cup of nations",2000,"CIV","8","DF","Didier Angan","CIV",TRUE
"caf","cup of nations",2000,"CIV","9","FW","Blaise Kouassi","CIV",TRUE
"caf","cup of nations",2000,"CIV","10","FW","Ibrahima Bakayoko","CIV",TRUE
"caf","cup of nations",2000,"CIV","11","FW","Hamed Modibo Diallo","CIV",TRUE
"caf","cup of nations",2000,"CIV","12","MF","Serge Dié","CIV",TRUE
"caf","cup of nations",2000,"CIV","13","MF","Aliou Siby Badra","CIV",TRUE
"caf","cup of nations",2000,"CIV","14","MF","Tchiressoua Guel","CIV",TRUE
"caf","cup of nations",2000,"CIV","15","FW","Bonaventure Kalou","CIV",TRUE
"caf","cup of nations",2000,"CIV","16","GK","Seydou Diarra","CIV",TRUE
"caf","cup of nations",2000,"CIV","17","DF","Cyril Domoraud","CIV",TRUE
"caf","cup of nations",2000,"CIV","18","FW","Charles Dago","CIV",TRUE
"caf","cup of nations",2000,"CIV","19","DF","Dominique Sam Abouo","CIV",TRUE
"caf","cup of nations",2000,"CIV","20","FW","Zéphirin Zoko","CIV",TRUE
"caf","cup of nations",2000,"CIV","21","MF","Donald-Olivier Sie","CIV",TRUE
"caf","cup of nations",2000,"CIV","22","GK","Jean-Jacques Tizié","CIV",TRUE
"caf","cup of nations",2000,"TOG","1","GK","Waké Nibombé","TOG",TRUE
"caf","cup of nations",2000,"TOG","2","DF","Messan Ametokodo",,
"caf","cup of nations",2000,"TOG","3","MF","Yao Senaya","TOG",TRUE
"caf","cup of nations",2000,"TOG","4","DF","Massamasso Tchangai","TOG",TRUE
"caf","cup of nations",2000,"TOG","5","DF","Yaovi Abalo","TOG",TRUE
"caf","cup of nations",2000,"TOG","6","MF","Abibou Tchagnao","TOG",TRUE
"caf","cup of nations",2000,"TOG","7","DF","Tadjou Salou","TOG",TRUE
"caf","cup of nations",2000,"TOG","8","MF","Lantame Ouadja","TOG",TRUE
"caf","cup of nations",2000,"TOG","9","FW","Koffi Fiawoo","TOG",TRUE
"caf","cup of nations",2000,"TOG","10","MF","Chérif Touré Mamam","TOG",TRUE
"caf","cup of nations",2000,"TOG","11","FW","Franck Dote",,
"caf","cup of nations",2000,"TOG","12","MF","Yao Aziawonou","TOG",TRUE
"caf","cup of nations",2000,"TOG","13","MF","Komlan Assignon","TOG",TRUE
"caf","cup of nations",2000,"TOG","14","DF","Franck Atsou","TOG",TRUE
"caf","cup of nations",2000,"TOG","15","FW","Abdou Moumouni","TOG",TRUE
"caf","cup of nations",2000,"TOG","16","GK","Kossi Agassa","TOG",TRUE
"caf","cup of nations",2000,"TOG","17","FW","Mohamed Kader","TOG",TRUE
"caf","cup of nations",2000,"TOG","18","FW","Bachirou Salou","TOG",TRUE
"caf","cup of nations",2000,"TOG","19","DF","Libambani Yedibahoma","TOG",TRUE
"caf","cup of nations",2000,"TOG","20","FW","Djima Oyawolé","TOG",TRUE
"caf","cup of nations",2000,"TOG","21","MF","Mohamed Coubageat",,
"caf","cup of nations",2000,"TOG","22","GK","Kokouvi Juvénal Pedomey","GHA",FALSE
"caf","cup of nations",2000,"RSA","1","GK","Hans Vonk","RSA",TRUE
"caf","cup of nations",2000,"RSA","2","DF","Papi Khomane","RSA",TRUE
"caf","cup of nations",2000,"RSA","3","DF","Frank Schoeman","RSA",TRUE
"caf","cup of nations",2000,"RSA","4","DF","Lucas Radebe","RSA",TRUE
"caf","cup of nations",2000,"RSA","5","DF","Mark Fish","RSA",TRUE
"caf","cup of nations",2000,"RSA","6","FW","Glen Salmon","ZIM",FALSE
"caf","cup of nations",2000,"RSA","7","MF","Quinton Fortune","RSA",TRUE
"caf","cup of nations",2000,"RSA","8","MF","Thabo Mngomeni","RSA",TRUE
"caf","cup of nations",2000,"RSA","9","FW","Shaun Bartlett","RSA",TRUE
"caf","cup of nations",2000,"RSA","10","MF","John Moshoeu","RSA",TRUE
"caf","cup of nations",2000,"RSA","11","MF","Helman Mkhalele","RSA",TRUE
"caf","cup of nations",2000,"RSA","12","MF","Steve Lekoelea","RSA",TRUE
"caf","cup of nations",2000,"RSA","13","DF","Pierre Issa","RSA",TRUE
"caf","cup of nations",2000,"RSA","14","FW","Pollen Ndlanya","RSA",TRUE
"caf","cup of nations",2000,"RSA","15","FW","Daniel Mudau","RSA",TRUE
"caf","cup of nations",2000,"RSA","16","GK","John Tlale","RSA",TRUE
"caf","cup of nations",2000,"RSA","17","FW","Siyabonga Nomvete","RSA",TRUE
"caf","cup of nations",2000,"RSA","18","MF","Alex Bapela","RSA",TRUE
"caf","cup of nations",2000,"RSA","19","MF","Dumisa Ngobe","RSA",TRUE
"caf","cup of nations",2000,"RSA","20","MF","Isaac Shai","RSA",TRUE
"caf","cup of nations",2000,"RSA","21","MF","Eric Tinkler","RSA",TRUE
"caf","cup of nations",2000,"RSA","22","GK","Andre Arendse","RSA",TRUE
"caf","cup of nations",2000,"ALG","1","GK","Abdesslam Benabdellah","ALG",TRUE
"caf","cup of nations",2000,"ALG","2","DF","Maamar Mamouni","FRA",FALSE
"caf","cup of nations",2000,"ALG","3","DF","Abdelazziz Benhamlat","ALG",TRUE
"caf","cup of nations",2000,"ALG","4","DF","Rezki Amrouche","ALG",TRUE
"caf","cup of nations",2000,"ALG","5","DF","Mounir Zeghdoud","ALG",TRUE
"caf","cup of nations",2000,"ALG","6","DF","Yacine Amaouche","ALG",TRUE
"caf","cup of nations",2000,"ALG","7","MF","Nasreddine Kraouche","FRA",FALSE
"caf","cup of nations",2000,"ALG","8","MF","Billel Dziri","ALG",TRUE
"caf","cup of nations",2000,"ALG","9","FW","Farid Ghazi","ALG",TRUE
"caf","cup of nations",2000,"ALG","10","MF","Abdelhafid Tasfaout","ALG",TRUE
"caf","cup of nations",2000,"ALG","11","FW","Fawzi Moussouni","ALG",TRUE
"caf","cup of nations",2000,"ALG","12","FW","Yacine Slatni","ALG",TRUE
"caf","cup of nations",2000,"ALG","13","DF","Moulay Haddou","ALG",TRUE
"caf","cup of nations",2000,"ALG","14","MF","Fayçal Badji","ALG",TRUE
"caf","cup of nations",2000,"ALG","15","FW","Rafik Saïfi","ALG",TRUE
"caf","cup of nations",2000,"ALG","16","GK","Aomar Hamened","ALG",TRUE
"caf","cup of nations",2000,"ALG","17","MF","Brahim Mezouar","ALG",TRUE
"caf","cup of nations",2000,"ALG","18","MF","Moussa Saïb","ALG",TRUE
"caf","cup of nations",2000,"ALG","19","FW","Ali Meçabih","ALG",TRUE
"caf","cup of nations",2000,"ALG","20","MF","Mahieddine Meftah","ALG",TRUE
"caf","cup of nations",2000,"ALG","21","FW","Hamid Merakchi","ALG",TRUE
"caf","cup of nations",2000,"ALG","22","GK","Lamine Boughrara","ALG",TRUE
"caf","cup of nations",2000,"COD","1","GK","Marcel Nkueni","COD",TRUE
"caf","cup of nations",2000,"COD","2","DF","Dikilu Bageta","COD",TRUE
"caf","cup of nations",2000,"COD","3","DF","Kabwe Kasongo","COD",TRUE
"caf","cup of nations",2000,"COD","4","DF","Yves Yuvuladio","COD",TRUE
"caf","cup of nations",2000,"COD","5","DF","Esele Bakasu","COD",TRUE
"caf","cup of nations",2000,"COD","6","MF","Ndjeka Mukando",,
"caf","cup of nations",2000,"COD","7","FW","Banza Kasongo","COD",TRUE
"caf","cup of nations",2000,"COD","8","MF","Makaya Nsilulu","COD",TRUE
"caf","cup of nations",2000,"COD","9","FW","Félix-Michel Ngonge","BEL",FALSE
"caf","cup of nations",2000,"COD","10","FW","Serge Mputu Mbungu","COD",TRUE
"caf","cup of nations",2000,"COD","11","MF","Emeka Mamale","COD",TRUE
"caf","cup of nations",2000,"COD","12","GK","Nkombe Tokala","COD",TRUE
"caf","cup of nations",2000,"COD","13","FW","Missilou Mangituka",,
"caf","cup of nations",2000,"COD","14","DF","Michel Dinzey","GER",FALSE
"caf","cup of nations",2000,"COD","15","FW","Joseph Londji",,
"caf","cup of nations",2000,"COD","16","MF","Apataki Kifu","COD",TRUE
