"sport","fran_id","year","season.order","lg","coach","coach_id","g","coach_g","coach_dur","weight","change","stint_id","cum_season","coach_tag","g_no_tie","fran_id_fix","season","g_final","fran_id_final","min_yr","max_yr","team"
"mlb","DET",1902,,"AL",,"dwyerfr01",137,135,1,1,TRUE,11,1,"Frank Dwyer",135,,,135,"DET",1902,1902,"Detroit Tigers"
"mlb","PHI",1902,,"NL",,"shettbi99",138,137,1,1,FALSE,41,2,"Bill Shettsline",137,,,137,"PHI",1901,1902,"Philadelphia Phillies"
"mlb","SFG",1902,,"NL",,"fogelho99",141,41,0.301470588235294,0.301470588235294,TRUE,12,0.301470588235294,"Horace Fogel",136,,,136,"SFG",1902,1902,"San Francisco Giants"
"mlb","SFG",1902,,"NL",,"smithhe01",141,32,0.235294117647059,0.235294117647059,TRUE,26,0.235294117647059,"George Smith",136,,,136,"SFG",1902,1902,"San Francisco Giants"
"cbbm","akron",1903,2,"Ind",,,8,,,,TRUE,15,,,,,,8,"akron",1903,1903,"Akron"
"cbbm","allegheny",1903,8,"Ind",,,12,,,,TRUE,11,,,,,,12,"allegheny",1903,1903,"Allegheny Gators"
"cbbm","augustana-il",1903,2,"Ind","Unknown",,4,,,,TRUE,4,,,,,,4,"augustana-il",1903,1903,"Augustana (IL) Vikings"
"cbbm","baker-university",1903,1,"Ind","Morton Morgan (6-5)","morton-morgan-1",11,11,1,1,TRUE,2,1,,,,,11,"baker-university",1903,1903,"Baker University Wildcats"
"cbbm","bradley",1903,1,"Ind",,,7,,,,TRUE,16,,,,,,7,"bradley",1903,1903,"Bradley"
"cbbm","brigham-young",1903,1,"Ind","W.A. Colton (4-5)","wa-colton-1",9,9,1,1,TRUE,21,1,,,,,9,"brigham-young",1903,1903,"Brigham Young"
"cbbm","brown",1903,3,"Ind","Paul DeWolf (6-10)","paul-dewolf-1",16,16,1,1,TRUE,20,1,,,,,16,"brown",1903,1903,"Brown"
"cbbm","butler",1903,7,"Ind","Mike Kelly (1-3)","mike-kelly-1",4,4,1,1,FALSE,16,4,,,,,4,"butler",1900,1903,"Butler"
"cbbm","cheyenne-business-college",1903,1,"Ind","Unknown",,1,,,,TRUE,1,,,,,,1,"cheyenne-business-college",1903,1903,"Cheyenne Business College"
"cbbm","colorado",1903,2,"Ind",,,6,,,,TRUE,20,,,,,,6,"colorado",1903,1903,"Colorado"
"cbbm","colorado-state",1903,2,"Ind",,,1,,,,TRUE,24,,,,,,1,"colorado-state",1903,1903,"Colorado State"
"cbbm","columbia",1903,3,"Ivy",,,16,,,,TRUE,28,,,,,,16,"columbia",1903,1903,"Columbia"
"cbbm","connecticut",1903,3,"Ind",,,7,,,,TRUE,23,,,,,,7,"connecticut",1903,1903,"Connecticut"
"cbbm","cornell",1903,5,"Ivy",,,12,,,,TRUE,28,,,,,,12,"cornell",1903,1903,"Cornell"
"cbbm","dartmouth",1903,4,"Ind",,,16,,,,TRUE,34,,,,,,16,"dartmouth",1903,1903,"Dartmouth"
"cbbm","fordham",1903,1,"Ind","S.J. Mellyn (15-6)","sj-mellyn-1",21,21,1,1,TRUE,30,1,,,,,21,"fordham",1903,1903,"Fordham"
"cbbm","geneva",1903,6,"Ind","Unknown",,11,,,,TRUE,7,,,,,,11,"geneva",1903,1903,"Geneva Golden Tornadoes"
"cbbm","gettysburg",1903,3,"Ind",,,11,,,,TRUE,8,,,,,,11,"gettysburg",1903,1903,"Gettysburg Bullets"
"cbbm","grinnell",1903,3,"Ind","Unknown",,12,,,,TRUE,3,,,,,,12,"grinnell",1903,1903,"Grinnell Pioneers"
"cbbm","haskell-indian-nations-institute",1903,1,"Ind","Unknown",,4,,,,TRUE,1,,,,,,4,"haskell-indian-nations-institute",1903,1903,"Haskell (KS) Fighting Indians"
"cbbm","hiram",1903,7,"Ind",,,5,,,,TRUE,7,,,,,,5,"hiram",1903,1903,"Hiram Terriers"
"cbbm","iowa",1903,6,"Western","Fred Bailey (4-3)","fred-bailey-1",7,7,1,1,TRUE,10,1,,,,,7,"iowa",1903,1903,"Iowa"
"cbbm","kentucky",1903,1,"Ind","Unknown",,3,,,,TRUE,24,,,,,,3,"kentucky",1903,1903,"Kentucky"
"cbbm","lafayette",1903,3,"Ind",,,34,,,,TRUE,27,,,,,,34,"lafayette",1903,1903,"Lafayette"
"cbbm","latter-day-saints-university",1903,1,"Ind","Unknown",,16,,,,TRUE,1,,,,,,16,"latter-day-saints-university",1903,1903,"Ensign College"
"cbbm","michigan-state",1903,5,"Ind","George Denman (6-0)","george-denman-1",6,6,1,1,FALSE,7,2,,,,,6,"michigan-state",1902,1903,"Michigan State"
"cbbm","minnesota-am",1903,4,"Ind","Unknown",,11,,,,TRUE,4,,,,,,11,"minnesota-am",1903,1903,"Minnesota A&M Aggies"
"cbbm","montana-state",1903,2,"Ind",,,6,,,,TRUE,24,,,,,,6,"montana-state",1903,1903,"Montana State"
"cbbm","mount-union",1903,8,"Ind","(unknown) Kirk (7-7)","unknown-kirk-1",14,14,1,1,TRUE,13,1,,,,,14,"mount-union",1903,1903,"Mount Union Purple Raiders"
"cbbm","muhlenberg",1903,3,"Ind","Charles Trexler (6-4)","charles-trexler-1",10,10,1,1,TRUE,4,1,,,,,10,"muhlenberg",1903,1903,"Muhlenberg Mules"
"cbbm","nebraska",1903,7,"Ind","Walter Hiltner (7-5)","walter-hiltner-1",12,12,1,1,TRUE,26,1,,,,,12,"nebraska",1903,1903,"Nebraska"
"cbbm","new-mexico",1903,3,"Ind",,,3,,,,TRUE,27,,,,,,3,"new-mexico",1903,1903,"New Mexico"
"cbbm","north-dakota-state",1903,6,"Ind",,,6,,,,TRUE,17,,,,,,6,"north-dakota-state",1903,1903,"North Dakota State"
"cbbm","oregon-state",1903,2,"Ind","J.W. Viggers (2-1)","jw-viggers-1",6,3,0.5,0.5,TRUE,12,0.5,,,,,6,"oregon-state",1903,1903,"Oregon State"
"cbbm","penn-state",1903,7,"Ind",,,8,,,,TRUE,24,,,,,,8,"penn-state",1903,1903,"Penn State"
"cbbm","princeton",1903,3,"Ivy","Bill Roper (8-7)","bill-roper-1",15,15,1,1,TRUE,4,1,,,,,15,"princeton",1903,1903,"Princeton"
"cbbm","purdue",1903,5,"Western","C.I. Freeman (8-0)","ci-freeman-1",8,8,1,1,TRUE,2,1,,,,,8,"purdue",1903,1903,"Purdue"
"cbbm","syracuse",1903,3,"Ind",,,9,,,,TRUE,11,,,,,,9,"syracuse",1903,1903,"Syracuse"
"cbbm","vanderbilt",1903,3,"Ind","Grinnell Jones (6-0)","grinnell-jones-1",6,6,1,1,TRUE,6,1,,,,,6,"vanderbilt",1903,1903,"Vanderbilt"
"cbbm","washington",1903,5,"Ind",,,6,,,,TRUE,24,,,,,,6,"washington",1903,1903,"Washington"
"cbbm","washington-state",1903,2,"Ind","John Evans (2-2)","john-evans-1",4,4,1,1,FALSE,10,2,,,,,4,"washington-state",1902,1903,"Washington State"
"cbbm","wesleyan-ct",1903,3,"Ind","Unknown",,11,,,,TRUE,4,,,,,,11,"wesleyan-ct",1903,1903,"Wesleyan (CT) Cardinals"
"cbbm","westminster-pa",1903,6,"Ind","Unknown",,11,,,,TRUE,7,,,,,,11,"westminster-pa",1903,1903,"Westminster (PA) Titans"
"cbbm","wheaton-il",1903,2,"Ind","C.S. Byrne (14-3)","cs-byrne-1",17,17,1,1,FALSE,1,2,,,,,17,"wheaton-il",1902,1903,"Wheaton (IL) Thunder"
"cbbm","williams",1903,3,"Ind","Unknown",,20,,,,TRUE,3,,,,,,20,"williams",1903,1903,"Williams Ephs"
"cbbm","wisconsin-stevens-point",1903,6,"Ind",,,3,,,,TRUE,12,,,,,,3,"wisconsin-stevens-point",1903,1903,"Wisconsin-Stevens Point Pointers"
"cbbm","yale",1903,8,"Ivy","William Murphy (15-1)","william-murphy-1",16,16,1,1,TRUE,23,1,,,,,16,"yale",1903,1903,"Yale"
"mlb","MIN",1903,,"AL",,"loftuto01",140,137,1,1,FALSE,21,2,"Tom Loftus",137,,,137,"MIN",1902,1903,"Minnesota Twins"
"mlb","PHI",1903,,"NL",,"zimmech01",139,135,1,1,TRUE,50,1,"Charles Zimmer",135,,,135,"PHI",1903,1903,"Philadelphia Phillies"
"mlb","STL",1903,,"NL",,"donovpa01",139,137,1,1,FALSE,5,3,"Patsy Donovan",137,,,137,"STL",1901,1903,"St. Louis Cardinals"
"cbbm","akron",1904,3,"Ind",,,10,,,,TRUE,16,,,,,,10,"akron",1904,1904,"Akron"
"cbbm","allegheny",1904,9,"Ind",,,15,,,,TRUE,12,,,,,,15,"allegheny",1904,1904,"Allegheny Gators"
"cbbm","army",1904,2,"Ind","Joseph Stilwell (2-1)","joseph-stilwell-1",3,3,1,1,FALSE,21,2,,,,,3,"army",1903,1904,"Army"
"cbbm","augustana-il",1904,3,"Ind","Unknown",,2,,,,TRUE,5,,,,,,2,"augustana-il",1904,1904,"Augustana (IL) Vikings"
"cbbm","baker-university",1904,2,"Ind","Wilbur Allen (6-4)","wilbur-allen-2",10,10,1,1,TRUE,4,1,,,,,10,"baker-university",1904,1904,"Baker University Wildcats"
"cbbm","bradley",1904,2,"Ind",,,4,,,,TRUE,17,,,,,,4,"bradley",1904,1904,"Bradley"
"cbbm","brigham-young",1904,2,"Ind","Unknown",,6,,,,TRUE,22,,,,,,6,"brigham-young",1904,1904,"Brigham Young"
"cbbm","brown",1904,4,"Ind","Henry Ahrens (8-11)","henry-ahrens-1",19,19,1,1,TRUE,13,1,,,,,19,"brown",1904,1904,"Brown"
"cbbm","butler",1904,8,"Ind","Ralph Jones (2-2)","ralph-jones-1",4,4,1,1,TRUE,19,1,,,,,4,"butler",1904,1904,"Butler"
"cbbm","cincinnati",1904,3,"Ind","Anthony Chez (8-6)","anthony-chez-1",14,14,1,1,FALSE,3,2,,,,,14,"cincinnati",1903,1904,"Cincinnati"
"cbbm","colorado",1904,3,"Ind",,,7,,,,TRUE,21,,,,,,7,"colorado",1904,1904,"Colorado"
"cbbm","columbia",1904,4,"Ivy",,,18,,,,TRUE,29,,,,,,18,"columbia",1904,1904,"Columbia"
"cbbm","connecticut",1904,4,"Ind",,,9,,,,TRUE,24,,,,,,9,"connecticut",1904,1904,"Connecticut"
"cbbm","cornell",1904,6,"Ivy",,,19,,,,TRUE,29,,,,,,19,"cornell",1904,1904,"Cornell"
"cbbm","cumberland",1904,1,"Ind","Unknown",,4,,,,TRUE,1,,,,,,4,"cumberland",1904,1904,"Cumberland"
"cbbm","dartmouth",1904,5,"Ind",,,14,,,,TRUE,35,,,,,,14,"dartmouth",1904,1904,"Dartmouth"
"cbbm","dayton",1904,1,"Ind",,,6,,,,TRUE,23,,,,,,6,"dayton",1904,1904,"Dayton"
"cbbm","denver",1904,1,"Ind",,,4,,,,TRUE,34,,,,,,4,"denver",1904,1904,"Denver"
"cbbm","fordham",1904,2,"Ind","John McLaughlin (19-5)","john-mclaughlin-1",24,24,1,1,TRUE,23,1,,,,,24,"fordham",1904,1904,"Fordham"
"cbbm","gettysburg",1904,4,"Ind",,,8,,,,TRUE,9,,,,,,8,"gettysburg",1904,1904,"Gettysburg Bullets"
"cbbm","grinnell",1904,4,"Ind","Unknown",,11,,,,TRUE,4,,,,,,11,"grinnell",1904,1904,"Grinnell Pioneers"
"cbbm","harvard",1904,4,"Ivy","John Gilles (1-9)","john-gilles-1",10,10,1,1,FALSE,12,2,,,,,10,"harvard",1903,1904,"Harvard"
"cbbm","hiram",1904,8,"Ind",,,13,,,,TRUE,8,,,,,,13,"hiram",1904,1904,"Hiram Terriers"
"cbbm","indiana",1904,4,"Western","Willis Coval (5-4)","willis-coval-1",9,9,1,1,FALSE,31,2,,,,,9,"indiana",1903,1904,"Indiana"
"cbbm","iowa",1904,7,"Western","Ed Rule (6-2)","ed-rule-1",8,8,1,1,TRUE,5,1,,,,,8,"iowa",1904,1904,"Iowa"
"cbbm","kentucky",1904,2,"Ind","Unknown",,5,,,,TRUE,25,,,,,,5,"kentucky",1904,1904,"Kentucky"
"cbbm","montana-state",1904,3,"Ind",,,6,,,,TRUE,25,,,,,,6,"montana-state",1904,1904,"Montana State"
"cbbm","mount-union",1904,9,"Ind","(unknown) Powell (4-5)","unknown-powell-1",9,9,1,1,TRUE,14,1,,,,,9,"mount-union",1904,1904,"Mount Union Purple Raiders"
"cbbm","north-dakota-state",1904,7,"Ind",,,12,,,,TRUE,18,,,,,,12,"north-dakota-state",1904,1904,"North Dakota State"
"cbbm","ohio-state",1904,5,"Ind","D.C. Huddleson (10-4)","dc-huddleson-1",14,14,1,1,FALSE,2,2,,,,,14,"ohio-state",1903,1904,"Ohio State"
"cbbm","oregon",1904,2,"Ind","Charles Burden (0-4)","charles-burden-1",4,4,1,1,FALSE,1,2,,,,,4,"oregon",1903,1904,"Oregon"
"cbbm","oregon-state",1904,3,"Ind","Zopher Thorpe (2-2)","zopher-thorpe-1",10,4,0.4,0.4,TRUE,24,0.4,,,,,10,"oregon-state",1904,1904,"Oregon State"
"cbbm","penn-state",1904,8,"Ind",,,9,,,,TRUE,25,,,,,,9,"penn-state",1904,1904,"Penn State"
"cbbm","pennsylvania",1904,3,"Ivy","Unknown",,14,,,,TRUE,24,,,,,,14,"pennsylvania",1904,1904,"Pennsylvania"
"cbbm","princeton",1904,4,"Ivy","William McCoy (10-5)","william-mccoy-1",15,15,1,1,TRUE,30,1,,,,,15,"princeton",1904,1904,"Princeton"
"cbbm","purdue",1904,6,"Western",,,13,,,,TRUE,20,,,,,,13,"purdue",1904,1904,"Purdue"
"cbbm","rhode-island",1904,1,"Ind","Unknown",,4,,,,TRUE,22,,,,,,4,"rhode-island",1904,1904,"Rhode Island"
"cbbm","vanderbilt",1904,4,"Ind","Ed Hamilton (6-1)","ed-hamilton-1",7,7,1,1,TRUE,3,1,,,,,7,"vanderbilt",1904,1904,"Vanderbilt"
"cbbm","wabash",1904,8,"Ind","Daniel Hains (4-7)","daniel-hains-1",11,11,1,1,FALSE,3,4,,,,,11,"wabash",1901,1904,"Wabash Little Giants"
"cbbm","washington",1904,6,"Ind",,,9,,,,TRUE,25,,,,,,9,"washington",1904,1904,"Washington"
"cbbm","wesleyan-ct",1904,4,"Ind","Unknown",,14,,,,TRUE,5,,,,,,14,"wesleyan-ct",1904,1904,"Wesleyan (CT) Cardinals"
"cbbm","west-virginia",1904,1,"Ind","John Purinton (4-3)","john-purinton-1",7,7,1,1,TRUE,16,1,,,,,7,"west-virginia",1904,1904,"West Virginia"
"cbbm","westminster-pa",1904,7,"Ind","Unknown",,6,,,,TRUE,8,,,,,,6,"westminster-pa",1904,1904,"Westminster (PA) Titans"
"cbbm","williams",1904,4,"Ind","Unknown",,22,,,,TRUE,4,,,,,,22,"williams",1904,1904,"Williams Ephs"
"cbbm","wisconsin",1904,6,"Western","James Elsom (11-4)","james-elsom-1",15,15,1,1,FALSE,12,6,,,,,15,"wisconsin",1899,1904,"Wisconsin"
"cbbm","wisconsin-stevens-point",1904,7,"Ind",,,6,,,,TRUE,13,,,,,,6,"wisconsin-stevens-point",1904,1904,"Wisconsin-Stevens Point Pointers"
"cbbm","yale",1904,9,"Ivy","Unknown",,22,,,,TRUE,28,,,,,,22,"yale",1904,1904,"Yale"
"mlb","ATL",1904,,"NL",,"buckeal99",155,153,1,1,FALSE,7,3,"Al Buckenberger",153,,,153,"ATL",1902,1904,"Atlanta Braves"
"mlb","CHW",1904,,"AL",,"callani01",156,41,0.266233766233766,0.266233766233766,FALSE,6,1.26623376623377,"Jimmy Callahan",154,,,154,"CHW",1903,1904,"Chicago White Sox"
"mlb","CLE",1904,,"AL",,"armoubi99",154,151,1,1,FALSE,4,3,"Bill Armour",151,,,151,"CLE",1902,1904,"Cleveland Guardians"
"mlb","DET",1904,,"AL",,"barroed99",162,78,0.513157894736842,0.513157894736842,FALSE,6,1.51315789473684,"Ed Barrow",152,,,152,"DET",1903,1904,"Detroit Tigers"
"mlb","DET",1904,,"AL",,"lowebo01",162,74,0.486842105263158,0.486842105263158,TRUE,24,0.486842105263158,"Bobby Lowe",152,,,152,"DET",1904,1904,"Detroit Tigers"
"mlb","MIN",1904,,"AL",,"donovpa01",157,134,0.887417218543046,0.887417218543046,TRUE,6,0.887417218543046,"Patsy Donovan",151,,,151,"MIN",1904,1904,"Minnesota Twins"
"mlb","MIN",1904,,"AL",,"kittrma01",157,17,0.112582781456954,0.112582781456954,TRUE,18,0.112582781456954,"Malachi Kittridge",151,,,151,"MIN",1904,1904,"Minnesota Twins"
"cbbm","allegheny",1905,10,"Ind",,,12,,,,TRUE,13,,,,,,12,"allegheny",1905,1905,"Allegheny Gators"
"cbbm","arizona",1905,1,"Ind","Orin Kates (1-0)","orin-kates-1",1,1,1,1,TRUE,12,1,,,,,1,"arizona",1905,1905,"Arizona"
"cbbm","army",1905,3,"Ind",,,7,,,,TRUE,37,,,,,,7,"army",1905,1905,"Army"
"cbbm","augustana-il",1905,4,"Ind","Unknown",,9,,,,TRUE,6,,,,,,9,"augustana-il",1905,1905,"Augustana (IL) Vikings"
"cbbm","baker-university",1905,3,"Ind","George Strohm (5-10)","george-strohm-1",15,15,1,1,TRUE,1,1,,,,,15,"baker-university",1905,1905,"Baker University Wildcats"
"cbbm","bloomsburg",1905,9,"Ind","A.K. Aldinger (3-3)","ak-aldinger-1",6,6,1,1,FALSE,1,4,,,,,6,"bloomsburg",1902,1905,"Bloomsburg Huskies"
"cbbm","bradley",1905,3,"Ind",,,9,,,,TRUE,18,,,,,,9,"bradley",1905,1905,"Bradley"
"cbbm","brigham-young",1905,3,"Ind","Unknown",,12,,,,TRUE,23,,,,,,12,"brigham-young",1905,1905,"Brigham Young"
"cbbm","brown",1905,5,"Ind","Paul DeWolf (13-6)","paul-dewolf-1",19,19,1,1,TRUE,21,1,,,,,19,"brown",1905,1905,"Brown"
"cbbm","canisius",1905,2,"Ind","J.P. Quinlisk (7-4)","jp-quinlisk-1",11,11,1,1,FALSE,17,2,,,,,11,"canisius",1904,1905,"Canisius"
"cbbm","colorado",1905,4,"Ind",,,5,,,,TRUE,22,,,,,,5,"colorado",1905,1905,"Colorado"
"cbbm","colorado-state",1905,3,"Ind",,,4,,,,TRUE,25,,,,,,4,"colorado-state",1905,1905,"Colorado State"
"cbbm","columbia",1905,5,"Ivy",,,13,,,,TRUE,30,,,,,,13,"columbia",1905,1905,"Columbia"
"cbbm","connecticut",1905,5,"Ind",,,6,,,,TRUE,25,,,,,,6,"connecticut",1905,1905,"Connecticut"
"cbbm","cornell",1905,7,"Ivy",,,21,,,,TRUE,30,,,,,,21,"cornell",1905,1905,"Cornell"
"cbbm","dartmouth",1905,6,"Ind",,,30,,,,TRUE,36,,,,,,30,"dartmouth",1905,1905,"Dartmouth"
"cbbm","dayton",1905,2,"Ind",,,7,,,,TRUE,24,,,,,,7,"dayton",1905,1905,"Dayton"
"cbbm","denver",1905,2,"Ind",,,1,,,,TRUE,35,,,,,,1,"denver",1905,1905,"Denver"
"cbbm","fordham",1905,3,"Ind","Harry Fisher (18-6)","harry-fisher-1",24,24,1,1,TRUE,19,1,,,,,24,"fordham",1905,1905,"Fordham"
"cbbm","gettysburg",1905,5,"Ind",,,9,,,,TRUE,10,,,,,,9,"gettysburg",1905,1905,"Gettysburg Bullets"
"cbbm","grinnell",1905,5,"Ind","Unknown",,11,,,,TRUE,5,,,,,,11,"grinnell",1905,1905,"Grinnell Pioneers"
"cbbm","grove-city",1905,7,"Ind","Edward Campbell (15-4)","edward-campbell-1",19,19,1,1,FALSE,2,4,,,,,19,"grove-city",1902,1905,"Grove City Wolverines"
"cbbm","harvard",1905,5,"Ind",,,16,,,,TRUE,19,,,,,,16,"harvard",1905,1905,"Harvard"
"cbbm","iowa",1905,8,"Western","John Chalmers (6-8)","john-chalmers-1",14,14,1,1,TRUE,13,1,,,,,14,"iowa",1905,1905,"Iowa"
"cbbm","kentucky",1905,3,"Ind","F.E. Schacht (1-4)","fe-schacht-1",5,5,1,1,TRUE,11,1,,,,,5,"kentucky",1905,1905,"Kentucky"
"cbbm","lake-forest",1905,1,"Ind",,,5,,,,TRUE,6,,,,,,5,"lake-forest",1905,1905,"Lake Forest Foresters"
"cbbm","lewis",1905,1,"Ind","Unknown",,25,,,,TRUE,1,,,,,,25,"lewis",1905,1905,"Lewis Flyers"
"cbbm","maine",1905,2,"Ind","George Huntington (7-9)","george-huntington-1",16,16,1,1,FALSE,5,2,,,,,16,"maine",1904,1905,"Maine"
"cbbm","montana-state",1905,4,"Ind",,,7,,,,TRUE,26,,,,,,7,"montana-state",1905,1905,"Montana State"
"cbbm","muskingum",1905,1,"Ind","Unknown",,8,,,,TRUE,2,,,,,,8,"muskingum",1905,1905,"Muskingum Fighting Muskies"
"cbbm","new-mexico",1905,4,"Ind",,,1,,,,TRUE,28,,,,,,1,"new-mexico",1905,1905,"New Mexico"
"cbbm","new-mexico-state",1905,1,"Ind",,,1,,,,TRUE,29,,,,,,1,"new-mexico-state",1905,1905,"New Mexico State"
"cbbm","north-dakota-state",1905,8,"Ind",,,9,,,,TRUE,19,,,,,,9,"north-dakota-state",1905,1905,"North Dakota State"
"cbbm","northwestern",1905,1,"Western","Thomas Holland (2-2)","thomas-holland-1",4,4,1,1,TRUE,23,1,,,,,4,"northwestern",1905,1905,"Northwestern"
"cbbm","oberlin",1905,1,"Ind","Unknown",,11,,,,TRUE,6,,,,,,11,"oberlin",1905,1905,"Oberlin Yeomen"
"cbbm","ohio-state",1905,6,"Ind","Unknown",,14,,,,TRUE,18,,,,,,14,"ohio-state",1905,1905,"Ohio State"
"cbbm","penn-state",1905,9,"Ind",,,8,,,,TRUE,26,,,,,,8,"penn-state",1905,1905,"Penn State"
"cbbm","pennsylvania",1905,4,"Ivy",,,23,,,,TRUE,25,,,,,,23,"pennsylvania",1905,1905,"Pennsylvania"
"cbbm","purdue",1905,7,"Western","James Nufer (3-6)","james-nufer-1",9,9,1,1,TRUE,10,1,,,,,9,"purdue",1905,1905,"Purdue"
"cbbm","southwestern-ks",1905,1,"Ind","Unknown",,8,,,,TRUE,4,,,,,,8,"southwestern-ks",1905,1905,"Southwestern (KS) Moundbuilders"
"cbbm","temple",1905,10,"Ind","Shindle Wingert (3-5)","shindle-wingert-1",8,8,1,1,FALSE,17,4,,,,,8,"temple",1902,1905,"Temple"
"cbbm","washington",1905,7,"Ind",,,2,,,,TRUE,26,,,,,,2,"washington",1905,1905,"Washington"
"cbbm","washington-mo",1905,1,"Ind","M.P. Burroughs (1-0)","mp-burroughs-1",1,1,1,1,TRUE,16,1,,,,,1,"washington-mo",1905,1905,"Washington (MO) Bears"
"cbbm","washington-state",1905,4,"Ind","Jimmy Ashmore (3-2)","jimmy-ashmore-1",5,5,1,1,FALSE,8,2,,,,,5,"washington-state",1904,1905,"Washington State"
"cbbm","wesleyan-ct",1905,5,"Ind","Unknown",,12,,,,TRUE,6,,,,,,12,"wesleyan-ct",1905,1905,"Wesleyan (CT) Cardinals"
"cbbm","westminster-pa",1905,8,"Ind","Unknown",,11,,,,TRUE,9,,,,,,11,"westminster-pa",1905,1905,"Westminster (PA) Titans"
"cbbm","wheaton-il",1905,4,"Ind","Elwood Brown (10-3)","elwood-brown-1",13,13,1,1,FALSE,2,2,,,,,13,"wheaton-il",1904,1905,"Wheaton (IL) Thunder"
"cbbm","williams",1905,5,"Ind","Unknown",,22,,,,TRUE,5,,,,,,22,"williams",1905,1905,"Williams Ephs"
"cbbm","wisconsin-stevens-point",1905,8,"Ind",,,6,,,,TRUE,14,,,,,,6,"wisconsin-stevens-point",1905,1905,"Wisconsin-Stevens Point Pointers"
"cbbm","yale",1905,10,"Ivy","Unknown",,35,,,,TRUE,29,,,,,,35,"yale",1905,1905,"Yale"
"mlb","CHC",1905,,"NL",,"seleefr99",155,65,0.42483660130719,0.42483660130719,FALSE,53,3.42483660130719,"Frank Selee",153,,,153,"CHC",1902,1905,"Chicago Cubs"
"mlb","CIN",1905,,"NL",,"kellejo01",155,153,1,1,FALSE,24,3.42857142857143,"Joe Kelley",153,,,153,"CIN",1902,1905,"Cincinnati Reds"
"mlb","CLE",1905,,"AL",,"bradlbi01",155,41,0.266233766233766,0.266233766233766,TRUE,8,0.266233766233766,"Bill Bradley",154,,,154,"CLE",1905,1905,"Cleveland Guardians"
"mlb","LAD",1905,,"NL",,"hanlone01",155,152,1,1,FALSE,10,5,"Ned Hanlon",152,,,152,"LAD",1901,1905,"Los Angeles Dodgers"
"mlb","STL",1905,,"NL",,"burkeji01",154,90,0.584415584415584,0.584415584415584,TRUE,4,0.584415584415584,"Jimmy Burke",154,,,154,"STL",1905,1905,"St. Louis Cardinals"
"mlb","STL",1905,,"NL",,"nichoki01",154,14,0.0909090909090909,0.0909090909090909,FALSE,27,1.09090909090909,"Kid Nichols",154,,,154,"STL",1904,1905,"St. Louis Cardinals"
"mlb","STL",1905,,"NL",,"robisst99",154,50,0.324675324675325,0.324675324675325,TRUE,31,0.324675324675325,"Stan Robison",154,,,154,"STL",1905,1905,"St. Louis Cardinals"
"cbbm","allegheny",1906,11,"Ind",,,17,,,,TRUE,14,,,,,,17,"allegheny",1906,1906,"Allegheny Gators"
"cbbm","army",1906,4,"Ind",,,11,,,,TRUE,38,,,,,,11,"army",1906,1906,"Army"
"cbbm","augustana-il",1906,5,"Ind","Unknown",,9,,,,TRUE,7,,,,,,9,"augustana-il",1906,1906,"Augustana (IL) Vikings"
"cbbm","bloomsburg",1906,10,"Ind","Alfred Westphal (2-3)","alfred-westphal-1",5,5,1,1,TRUE,2,1,,,,,5,"bloomsburg",1906,1906,"Bloomsburg Huskies"
"cbbm","bradley",1906,4,"Ind",,,9,,,,TRUE,19,,,,,,9,"bradley",1906,1906,"Bradley"
"cbbm","brown",1906,6,"Ind","Oscar Rackle (4-7)","oscar-rackle-1",11,11,1,1,TRUE,19,1,,,,,11,"brown",1906,1906,"Brown"
"cbbm","butler",1906,10,"Ind","Edgar Wingard (1-1)","edgar-wingard-1",2,2,1,1,FALSE,8,2,,,,,2,"butler",1905,1906,"Butler"
"cbbm","canisius",1906,3,"Ind","John Schmitt (10-7)","john-schmitt-1",17,17,1,1,TRUE,14,1,,,,,17,"canisius",1906,1906,"Canisius"
"cbbm","case-western-reserve",1906,3,"Ind","Unknown",,16,,,,TRUE,5,,,,,,16,"case-western-reserve",1906,1906,"Case Western Reserve Spartans"
"cbbm","chicago",1906,6,"Western","Wilfred Childs (5-5)","wilfred-childs-1",10,10,1,1,FALSE,8,3,,,,,10,"chicago",1904,1906,"Chicago Maroons"
"cbbm","city-college-of-new-york",1906,1,"Ind",,,5,,,,TRUE,5,,,,,,5,"city-college-of-new-york",1906,1906,"City College of New York Beavers"
"cbbm","colorado",1906,5,"Ind",,,11,,,,TRUE,23,,,,,,11,"colorado",1906,1906,"Colorado"
"cbbm","columbia",1906,6,"Ivy",,,16,,,,TRUE,31,,,,,,16,"columbia",1906,1906,"Columbia"
"cbbm","connecticut",1906,6,"Ind",,,9,,,,TRUE,26,,,,,,9,"connecticut",1906,1906,"Connecticut"
"cbbm","cornell",1906,8,"Ivy",,,12,,,,TRUE,31,,,,,,12,"cornell",1906,1906,"Cornell"
"cbbm","dartmouth",1906,7,"Ind",,,18,,,,TRUE,37,,,,,,18,"dartmouth",1906,1906,"Dartmouth"
"cbbm","dayton",1906,3,"Ind",,,9,,,,TRUE,25,,,,,,9,"dayton",1906,1906,"Dayton"
"cbbm","denison",1906,2,"Ind","Frank Stanton (10-2)","frank-stanton-1",12,12,1,1,FALSE,2,2,,,,,12,"denison",1905,1906,"Denison Big Red"
"cbbm","denver",1906,3,"Ind",,,13,,,,TRUE,36,,,,,,13,"denver",1906,1906,"Denver"
